movement_id,date_id,vessel_key,vessel_id,vessel_category,terminal_id,container_count,move_duration,route_geometry
632,2/5/2023,Container_174,174,Container,99,666,282.6585474,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
221,11/16/2022,Passenger_314,314,Passenger,282,769,740.1651069,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
636,11/15/2021,Container_678,678,Container,425,531,67.1271149,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
683,3/11/2024,Cargo_271,271,Cargo,672,731,296.8373397,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
877,4/22/2021,Passenger_327,327,Passenger,328,584,745.6547214,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
920,1/2/2021,Container_442,442,Container,460,260,396.0073672,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
24,10/2/2023,Tanker_476_2,476,Tanker,198,484,34.28560476,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
299,10/9/2022,Tanker_466,466,Tanker,272,935,789.5423644,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
547,9/2/2024,Cargo_794,794,Cargo,374,843,965.5974882,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
321,2/10/2022,Cargo_488,488,Cargo,761,644,376.5139273,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
619,12/24/2024,Cargo_197,197,Cargo,328,322,621.594985,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
855,12/17/2021,Cargo_1000,1000,Cargo,745,202,372.6510254,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
258,8/24/2023,Passenger_838,838,Passenger,812,285,554.9825148,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
894,5/22/2023,Cargo_687,687,Cargo,169,306,738.563578,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
882,10/2/2023,Container_493,493,Container,957,962,632.9125308,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
914,3/10/2024,Container_764,764,Container,154,533,314.7106265,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
73,9/7/2024,Tanker_778,778,Tanker,198,391,195.1885494,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
293,5/25/2022,Passenger_298,298,Passenger,374,882,544.3342184,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
124,2/28/2024,Cargo_949,949,Cargo,812,369,659.4979065,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
120,10/23/2021,Cargo_250,25,Cargo,131,797,574.4962775,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
53,5/31/2021,Cargo_679,679,Cargo,748,642,128.1408034,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
440,9/13/2021,Tanker_471,471,Tanker,599,302,355.0462579,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
87,1/10/2021,Container_429,429,Container,272,961,744.648665,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
296,3/7/2024,Tanker_831,831,Tanker,733,689,146.7485994,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
982,6/24/2023,Passenger_408,408,Passenger,328,990,883.3815078,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
884,6/19/2024,Passenger_921_2,921,Passenger,930,1,466.5327148,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
938,9/25/2022,Passenger_147,147,Passenger,506,281,791.1624366,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
36,3/24/2023,Tanker_333,333,Tanker,131,332,340.8056236,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
661,10/29/2024,Container_383,383,Container,529,674,359.2156006,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
634,1/8/2021,Container_600,600,Container,506,840,967.0283864,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
132,3/12/2024,Passenger_892,892,Passenger,169,121,567.3500701,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
907,3/22/2024,Container_928,92,Container,761,151,101.9067575,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
404,3/29/2022,Cargo_278,278,Cargo,705,675,957.6658396,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
977,10/30/2024,Container_622,622,Container,598,353,374.8506136,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
114,1/1/2022,Cargo_475,475,Cargo,45,699,710.2237655,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
650,5/2/2022,Cargo_761,761,Cargo,374,1,128.5616803,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
130,7/6/2023,Cargo_246,246,Cargo,728,523,855.3227317,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
950,9/26/2023,Passenger_293,29,Passenger,598,23,959.0727653,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
608,12/16/2024,Tanker_710_2,710,Tanker,110,952,382.8483466,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
75,7/2/2023,Tanker_440,440,Tanker,599,146,144.7168105,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
215,4/24/2024,Container_383,383,Container,224,178,557.6466871,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
359,9/28/2021,Tanker_746,746,Tanker,215,101,161.7871994,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
12,4/7/2023,Container_239,239,Container,883,220,442.1396237,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
8,6/1/2021,Cargo_925,925,Cargo,282,490,622.6574072,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
926,11/11/2021,Cargo_223,223,Cargo,369,618,139.2987879,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
982,9/11/2021,Tanker_746,746,Tanker,272,900,948.0186721,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
536,7/25/2021,Passenger_435,43,Passenger,215,878,705.5890091,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
903,4/24/2024,Cargo_314,314,Cargo,131,84,361.2802668,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
655,2/13/2021,Cargo_537,537,Cargo,198,428,415.6877586,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
28,6/20/2022,Passenger_628,628,Passenger,291,870,848.1181719,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
715,5/26/2023,Passenger_503,503,Passenger,490,165,476.0042247,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
18,8/16/2023,Cargo_817_2,817,Cargo,778,668,987.0806293,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
817,11/20/2024,Passenger_690,690,Passenger,812,427,62.17427439,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
367,4/12/2024,Passenger_683,683,Passenger,291,169,271.336917,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
141,8/2/2023,Tanker_171,171,Tanker,490,61,518.4470453,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
258,2/10/2023,Container_926,926,Container,930,290,135.8448432,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
684,5/18/2022,Tanker_739,739,Tanker,350,0,356.2279145,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
847,8/26/2022,Passenger_716,716,Passenger,529,194,519.977598,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
571,10/26/2023,Passenger_298,298,Passenger,529,549,260.9910522,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
160,11/6/2022,Container_857,857,Container,761,790,164.6073091,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
901,7/29/2021,Passenger_82,82,Passenger,99,505,268.3455235,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
791,4/12/2022,Passenger_633,633,Passenger,395,725,82.57179349,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
410,12/28/2023,Cargo_595,595,Cargo,282,74,195.9348188,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
555,9/30/2021,Passenger_306,306,Passenger,778,304,61.01521223,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
964,6/7/2022,Passenger_629,629,Passenger,350,659,952.5312196,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
377,12/17/2023,Tanker_738,738,Tanker,113,54,161.0141023,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
25,7/30/2022,Passenger_532,532,Passenger,198,584,1.268120442,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
145,9/13/2023,Container_637,637,Container,291,168,957.3830765,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
600,5/3/2023,Cargo_954,954,Cargo,708,419,758.5819898,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
998,11/21/2024,Passenger_503,503,Passenger,748,630,267.021041,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
740,5/19/2023,Cargo_565,565,Cargo,705,987,878.9180339,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
618,3/26/2023,Container_575,575,Container,215,90,871.6250184,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
323,2/24/2022,Passenger_665,665,Passenger,812,550,740.9941189,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
439,4/21/2023,Passenger_131,131,Passenger,198,537,592.2230371,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
38,11/22/2022,Cargo_953,953,Cargo,506,63,584.715929,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
371,6/7/2022,Tanker_809,809,Tanker,705,613,968.9025236,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
624,9/14/2022,Passenger_435,435,Passenger,629,75,465.1478459,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
906,1/13/2021,Container_146,146,Container,374,688,808.5632613,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
923,9/1/2024,Passenger_800,800,Passenger,425,207,112.4911728,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
822,6/12/2022,Passenger_58,58,Passenger,672,125,700.827733,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
21,6/14/2023,Cargo_803,803,Cargo,490,71,989.565142,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
811,12/29/2024,Container_590,590,Container,563,460,9.978067356,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
218,6/29/2021,Tanker_974,974,Tanker,272,236,257.9018237,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
616,6/19/2022,Container_597,597,Container,745,463,784.9459396,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
947,9/22/2024,Cargo_569,569,Cargo,110,896,733.8114727,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
888,12/9/2024,Passenger_649,649,Passenger,812,836,734.1957553,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
665,4/27/2024,Passenger_649,649,Passenger,803,751,982.4637556,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
299,4/3/2023,Tanker_980,980,Tanker,778,469,95.85522151,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
521,7/7/2024,Passenger_910,910,Passenger,599,112,675.0938989,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
704,5/7/2024,Cargo_412,412,Cargo,728,407,641.1867698,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
514,12/24/2024,Container_429,429,Container,198,21,205.761625,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
404,12/12/2024,Tanker_738_2,738,Tanker,748,123,212.9252778,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
403,12/18/2022,Passenger_782,782,Passenger,745,302,650.2122104,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
600,2/3/2024,Passenger_293,293,Passenger,563,695,654.5194689,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
35,10/12/2024,Passenger_408,408,Passenger,154,789,600.0712927,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
999,11/25/2023,Cargo_475,475,Cargo,282,620,461.8927444,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
102,5/3/2023,Tanker_334,334,Tanker,45,258,687.2010648,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
985,12/6/2024,Cargo_441,441,Cargo,272,717,321.8895326,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
35,6/1/2024,Cargo_937_2,937,Cargo,197,997,235.8026094,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
513,1/18/2024,Container_297,297,Container,350,656,595.4224113,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
417,8/11/2024,Tanker_499,499,Tanker,745,762,617.2807691,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
574,12/15/2023,Passenger_786_2,786,Passenger,272,876,812.2591276,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
434,2/17/2021,Cargo_949,949,Cargo,224,716,416.0746406,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
898,9/26/2023,Container_727,727,Container,45,878,764.1226085,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
16,9/29/2024,Cargo_687,687,Cargo,761,296,917.7116051,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
986,8/28/2024,Tanker_115,115,Tanker,224,307,425.6621605,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
690,9/25/2021,Container_301,301,Container,224,174,542.5791678,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
779,1/12/2024,Container_936,936,Container,369,182,910.2621815,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
139,6/2/2023,Cargo_428,428,Cargo,110,553,300.250117,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
65,6/28/2024,Tanker_814,814,Tanker,883,927,722.6567348,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
397,1/1/2023,Container_864,864,Container,803,221,577.2204776,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
322,5/17/2024,Tanker_533,533,Tanker,627,713,413.9990671,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
783,6/5/2024,Container_509,509,Container,272,77,864.1973675,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
897,8/29/2024,Cargo_479,479,Cargo,506,971,156.7281999,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
427,3/13/2024,Container_763,763,Container,961,526,35.40061507,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
769,10/2/2022,Cargo_854,854,Cargo,272,497,207.1423675,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
59,11/29/2023,Container_932_2,932,Container,812,360,876.2691868,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
742,10/5/2022,Container_926,926,Container,705,963,343.6001985,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
99,3/27/2023,Passenger_981,981,Passenger,282,420,683.9685211,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
668,9/10/2024,Passenger_788,788,Passenger,131,122,230.8394358,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
382,9/12/2023,Container_113_2,113,Container,328,564,490.8933438,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
415,5/3/2022,Container_572,57,Container,529,590,522.8565749,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
276,2/18/2022,Cargo_928,928,Cargo,599,746,245.3748156,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
403,10/12/2021,Tanker_371_2,371,Tanker,282,497,387.4032085,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
875,2/25/2024,Tanker_391,391,Tanker,532,280,261.7715172,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
809,8/6/2024,Cargo_121,121,Cargo,957,2,100.6750555,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
340,1/19/2021,Passenger_545,545,Passenger,930,987,431.6529189,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
294,2/12/2023,Cargo_354,354,Cargo,198,193,563.6271748,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
509,1/27/2024,Tanker_323,323,Tanker,272,351,90.05874728,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
685,2/13/2022,Cargo_193,193,Cargo,387,153,357.893127,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
182,3/19/2021,Tanker_834,834,Tanker,748,235,462.6987613,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
726,12/25/2022,Container_141,141,Container,778,60,932.5262096,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
949,8/21/2022,Tanker_447,447,Tanker,778,340,610.3221106,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
845,8/9/2023,Passenger_108,108,Passenger,733,949,942.2655916,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
548,2/14/2023,Container_176,176,Container,350,223,524.3829303,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
320,12/13/2022,Tanker_607,607,Tanker,224,966,803.2579392,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
323,5/3/2022,Tanker_630,630,Tanker,215,634,96.25177882,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
742,12/29/2023,Cargo_961,961,Cargo,778,892,564.417925,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
455,4/19/2024,Cargo_918,918,Cargo,957,621,352.9352127,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
106,9/17/2022,Passenger_239,239,Passenger,599,989,728.4301866,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
678,3/7/2023,Tanker_960,960,Tanker,197,552,877.5951342,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
138,12/4/2021,Cargo_129,129,Cargo,778,831,712.2591027,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
987,11/17/2024,Container_597,597,Container,728,37,88.28353237,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
417,5/14/2021,Container_262,262,Container,45,933,621.055104,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
342,12/28/2022,Passenger_847,847,Passenger,189,18,744.1020291,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
55,1/30/2021,Tanker_286,286,Tanker,778,197,29.84148558,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
167,3/4/2023,Passenger_241,241,Passenger,387,739,169.7280358,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
948,6/10/2021,Passenger_147,147,Passenger,350,257,680.2869341,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
537,12/29/2021,Tanker_640,640,Tanker,629,42,314.915237,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
902,11/27/2023,Container_635_3,635,Container,198,862,62.18382332,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
956,9/11/2022,Passenger_721,721,Passenger,369,513,889.4198582,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
48,4/14/2024,Container_669,669,Container,131,479,952.1753258,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
381,1/31/2022,Cargo_194,194,Cargo,598,316,373.4725544,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
839,9/6/2022,Passenger_666,666,Passenger,812,717,992.8765973,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
496,6/1/2022,Container_572,572,Container,197,314,856.5792536,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
509,6/6/2023,Cargo_407,407,Cargo,113,562,555.8575911,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
570,5/24/2022,Passenger_93,93,Passenger,291,130,747.2363628,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
702,5/9/2024,Passenger_632,632,Passenger,395,305,936.2425007,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
939,11/25/2024,Cargo_31,31,Cargo,737,28,727.3205066,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
887,10/31/2023,Tanker_590,590,Tanker,490,285,337.4837964,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
625,1/22/2024,Tanker_478,478,Tanker,761,381,193.0238577,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
577,8/16/2024,Tanker_122_2,122,Tanker,460,748,431.7523306,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
361,7/27/2023,Tanker_963,963,Tanker,705,823,186.6667365,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
116,4/10/2022,Tanker_508,508,Tanker,748,532,21.52352237,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
709,7/27/2023,Cargo_664,664,Cargo,169,926,455.9451399,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
2,9/27/2022,Cargo_314,314,Cargo,506,359,329.2554694,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
698,6/7/2022,Passenger_851,851,Passenger,272,494,95.2803935,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
497,5/5/2022,Tanker_828,828,Tanker,532,617,871.4610305,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
787,1/2/2021,Passenger_93,93,Passenger,745,177,122.946405,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
950,10/3/2021,Tanker_723,723,Tanker,387,420,630.3982396,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
553,9/3/2022,Tanker_433,433,Tanker,425,900,569.3157607,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
573,4/4/2024,Tanker_653,653,Tanker,745,475,978.990662,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
487,5/18/2024,Passenger_491,491,Passenger,737,932,253.838965,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
373,11/6/2021,Passenger_897,897,Passenger,395,678,235.5022251,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
88,6/18/2022,Tanker_746,746,Tanker,506,170,627.1993567,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
30,9/15/2024,Cargo_489,489,Cargo,328,458,558.2551737,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
